Gender,Age,Country,EdLevel
Woman,24.0,United Kingdom,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Woman,48.0,Canada,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,39.0,Lithuania,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,19.0,United Kingdom,Some college/university study without earning a degree
Man,35.0,United States,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,24.0,France,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,36.0,France,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,32.0,Romania,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,28.0,Brazil,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,52.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,35.0,United Kingdom,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
Man,31.0,United States,Some college/university study without earning a degree
Man,34.0,Argentina,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,25.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,22.0,India,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,33.0,United Kingdom,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,37.0,Germany,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,22.0,Canada,
Man,28.0,Dominican Republic,Some college/university study without earning a degree
Man,32.0,Japan,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,27.0,Netherlands,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,,China,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,29.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,21.0,Germany,Some college/university study without earning a degree
Man,24.0,South Africa,"Professional degree (JD, MD, etc.)"
Man,25.0,Bulgaria,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,19.0,Germany,Some college/university study without earning a degree
Man,23.0,Morocco,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,28.0,Viet Nam,Some college/university study without earning a degree
Man,23.0,United Kingdom,Some college/university study without earning a degree
Man,22.0,Ukraine,Associate degree
Woman,25.0,Russian Federation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,42.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,27.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,32.0,Spain,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,36.0,India,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,27.0,United States,Some college/university study without earning a degree
Woman,27.0,Albania,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,20.0,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
Man,33.0,United States,Some college/university study without earning a degree
Man,33.0,Canada,Associate degree
"Non-binary, genderqueer, or gender non-conforming",27.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,26.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,25.0,India,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,24.0,Netherlands,Some college/university study without earning a degree
Man,21.0,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
Man,,Romania,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,34.0,Portugal,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,22.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,20.0,Netherlands,Some college/university study without earning a degree
Man,26.0,China,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,39.0,Ukraine,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,30.0,China,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,28.0,Austria,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,24.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,31.0,Netherlands,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,27.0,Poland,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,30.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,27.0,Lithuania,"Other doctoral degree (Ph.D, Ed.D., etc.)"
Man,27.0,Ukraine,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,29.0,Spain,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,34.0,United Kingdom,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,47.0,United States,Some college/university study without earning a degree
Man,27.0,France,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Woman,25.0,United Kingdom,Some college/university study without earning a degree
Man,24.0,Tunisia,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,23.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,36.0,Ireland,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,29.0,Estonia,Primary/elementary school
Man,33.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,31.0,United States,Associate degree
Man,24.0,South Africa,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,26.0,Australia,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,32.0,United Kingdom,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,31.0,New Zealand,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,20.0,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
Man,28.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,28.0,Sri Lanka,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,20.0,Australia,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
Man,39.0,Bulgaria,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
"Non-binary, genderqueer, or gender non-conforming",28.0,United States,Some college/university study without earning a degree
Man,23.0,Canada,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,24.0,New Zealand,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,24.0,India,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,29.0,United Kingdom,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,28.0,United Kingdom,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,26.0,Australia,Some college/university study without earning a degree
Man,27.0,United States,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,48.0,Italy,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,35.0,United States,Associate degree
Man,28.0,Mozambique,
Man,34.0,Canada,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,33.0,United States,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Woman,23.0,Mexico,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,30.0,Latvia,Some college/university study without earning a degree
Man,23.0,India,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,24.0,Turkey,Some college/university study without earning a degree
Man,27.0,Bulgaria,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,,United States,Associate degree
Man,41.0,Japan,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,22.0,Norway,Some college/university study without earning a degree
Man,23.0,Australia,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,22.0,Netherlands,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,34.0,United Kingdom,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,23.0,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
Man,23.0,United Kingdom,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,33.0,Norway,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,26.0,Brazil,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,27.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,33.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,32.0,India,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
,,United States,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,24.0,Brazil,Some college/university study without earning a degree
Man,39.0,United States,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,24.0,Guatemala,Some college/university study without earning a degree
Man,28.0,United Kingdom,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,24.0,France,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Woman,25.0,United States,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,36.0,India,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,25.0,United Kingdom,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,21.0,Germany,Some college/university study without earning a degree
Man,38.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
"Non-binary, genderqueer, or gender non-conforming",28.0,Finland,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,29.0,Netherlands,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,51.0,Sweden,Associate degree
Man,26.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,26.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,35.0,United Kingdom,"Other doctoral degree (Ph.D, Ed.D., etc.)"
Man,39.0,Canada,Some college/university study without earning a degree
Man,28.0,United States,Associate degree
Man,30.0,Spain,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,27.0,India,"Professional degree (JD, MD, etc.)"
Man,27.0,Australia,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
"Man;Non-binary, genderqueer, or gender non-conforming",34.0,Australia,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,49.0,Canada,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,37.0,Brazil,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,33.0,Germany,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,23.0,Pakistan,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,24.0,Mexico,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,30.0,United States,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,27.0,France,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,28.0,United States,Some college/university study without earning a degree
Man,22.0,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
Man,23.0,Poland,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,21.0,Austria,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,21.0,Colombia,Associate degree
Man,33.0,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
Man,34.0,Italy,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,16.0,France,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,27.0,Germany,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,40.0,Colombia,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,27.0,United States,Some college/university study without earning a degree
Man,31.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,31.0,United States,Some college/university study without earning a degree
Man,33.0,Germany,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,31.0,Denmark,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,31.0,France,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,43.0,Australia,Associate degree
Man,25.0,United States,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Woman,23.0,India,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,39.0,United States,Some college/university study without earning a degree
Man,27.0,Poland,
Man,22.0,India,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,36.0,India,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,22.0,Russian Federation,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,24.0,Netherlands,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,29.0,United States,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,21.0,Switzerland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
Man,28.0,Denmark,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,32.0,Italy,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,36.0,United States,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,34.0,France,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,,United States,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,39.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,,Israel,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,27.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,26.0,Brazil,Some college/university study without earning a degree
Man,31.0,United Kingdom,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,25.0,Tunisia,Some college/university study without earning a degree
Man,48.0,United States,Associate degree
Man,29.0,Romania,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,38.0,Hong Kong (S.A.R.),Some college/university study without earning a degree
Man,30.0,United Kingdom,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,35.0,Australia,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
Man,38.0,Sweden,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,27.0,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
Man,26.0,Germany,Some college/university study without earning a degree
Man,24.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,28.0,Iran,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,31.0,India,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,31.0,India,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,39.0,Germany,I never completed any formal education
Man,40.0,United States,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Woman,30.0,Japan,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,21.0,Poland,Primary/elementary school
Man,25.0,India,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Woman,37.0,Germany,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,29.0,Portugal,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,29.0,India,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,51.0,United States,Some college/university study without earning a degree
Man,38.0,United Kingdom,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,26.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,29.0,United Kingdom,Some college/university study without earning a degree
Man,27.0,India,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,22.0,India,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,24.0,Spain,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,28.0,South Africa,Some college/university study without earning a degree
Man,24.0,Malaysia,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,34.0,France,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,38.0,United States,Some college/university study without earning a degree
Man,24.0,Hong Kong (S.A.R.),"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,24.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,31.0,Canada,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
"Non-binary, genderqueer, or gender non-conforming",29.0,Russian Federation,"Professional degree (JD, MD, etc.)"
Man,25.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,27.0,India,Some college/university study without earning a degree
Man,26.0,United States,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,18.0,Switzerland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
Man,32.0,India,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Woman,55.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
"Woman;Non-binary, genderqueer, or gender non-conforming",26.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,33.0,Canada,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,35.0,India,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Woman,28.0,Bulgaria,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,24.0,India,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,30.0,Germany,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,28.0,Austria,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,39.0,Netherlands,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,23.0,Belgium,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,19.0,United Kingdom,Some college/university study without earning a degree
Man,26.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,38.0,Sweden,"Other doctoral degree (Ph.D, Ed.D., etc.)"
Man,27.0,France,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,30.0,Canada,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,41.0,United States,Some college/university study without earning a degree
Man,,France,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,25.0,United States,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,41.0,United Kingdom,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,47.0,Italy,Some college/university study without earning a degree
Man,36.0,United States,Some college/university study without earning a degree
Man,31.0,Poland,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Woman,22.0,Switzerland,Some college/university study without earning a degree
Man,42.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,46.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,23.0,Pakistan,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,,Algeria,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,23.0,United Kingdom,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,24.0,"Venezuela, Bolivarian Republic of...",Some college/university study without earning a degree
Man,23.0,New Zealand,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,33.0,Romania,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,27.0,Canada,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,53.0,United States,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,27.0,Singapore,"Other doctoral degree (Ph.D, Ed.D., etc.)"
Man,,Germany,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,25.0,Saudi Arabia,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,49.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,26.0,Nigeria,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,49.0,Finland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
Man,24.0,India,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,24.0,Cuba,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,34.0,United States,"Other doctoral degree (Ph.D, Ed.D., etc.)"
Woman,27.0,Canada,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,50.0,Japan,Some college/university study without earning a degree
Man,27.0,Thailand,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)"
Man,27.0,Brazil,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,22.0,Brazil,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,25.0,France,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,39.0,United Kingdom,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,25.0,United Kingdom,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,40.0,Brazil,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,24.0,Belarus,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,33.0,India,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,35.0,Poland,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,23.0,Germany,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,41.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Woman,27.0,The former Yugoslav Republic of Macedonia,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,26.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,29.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,33.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,40.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,38.0,Slovenia,Some college/university study without earning a degree
Man,23.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,30.0,France,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,22.0,India,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,38.0,Hungary,Some college/university study without earning a degree
Man,24.0,Belgium,Associate degree
Man,27.0,Uganda,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,45.0,Brazil,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,27.0,United Kingdom,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,39.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,28.0,Canada,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,26.0,Germany,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,32.0,United States,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,30.0,Israel,Some college/university study without earning a degree
Man,29.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,27.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,29.0,Brazil,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,35.0,Netherlands,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Woman,50.0,Italy,"Master’s degree (MA, MS, M.Eng., MBA, etc.)"
Man,39.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,24.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Man,33.0,United States,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
Woman,32.0,Turkey,"Bachelor’s degree (BA, BS, B.Eng., etc.)"
